almacen,cantidad,clase,cod_item,departamento,dolares_abono,dolares_cargo,dolares_saldo,empresa,estado_orden,estado_pago,facturas_vinculadas,fecha_transaccion,glosa,id_transaccion,item,linea_negocio,moneda,razon_social,soles_abono,soles_cargo,soles_saldo,unidad_medida,voucher_contable,actividad,macropartida,partida_presupuestaria,proyecto
PA ALMACEN GENERAL,2,OPERACIONES PACKING,417,CO-ADMINISTRACION PACKING,0,292.91,292.91,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00010186,08/01/2026,TONER BROTHER TN 419M 9K - L8900W,31326,TONER BROTHER TN 419M 9K - L8900W,FORMATOS VARIOS,Soles,20440384049 - COMPU CENTER BUSSINES S.A.C.,0,1000,1000,UNIDAD,OC- 4400000560,O0108-30038-30032-SEVICIOS T.I.,O0108-GASTOS ADMINISTRATIVOS,O0108-30038-SEVICIOS T.I.,
PA ALMACEN GENERAL,2,OPERACIONES PACKING,1849,CO-ADMINISTRACION PACKING,0,292.91,292.91,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00010186,08/01/2026,TONER BROTHER TN 419Y 9K - L8900W,31326,TONER BROTHER TN 419Y 9K - L8900W,FORMATOS VARIOS,Soles,20440384049 - COMPU CENTER BUSSINES S.A.C.,0,1000,1000,UNIDAD,OC- 4400000560,O0108-30038-30032-SEVICIOS T.I.,O0108-GASTOS ADMINISTRATIVOS,O0108-30038-SEVICIOS T.I.,
PA ALMACEN GENERAL,2,OPERACIONES PACKING,416,CO-ADMINISTRACION PACKING,0,292.91,292.91,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00010186,08/01/2026,TONER BROTHER TN 419C 9K - L8900W,31326,TONER BROTHER TN 419C 9K - L8900W,FORMATOS VARIOS,Soles,20440384049 - COMPU CENTER BUSSINES S.A.C.,0,1000,1000,UNIDAD,OC- 4400000560,O0108-30038-30032-SEVICIOS T.I.,O0108-GASTOS ADMINISTRATIVOS,O0108-30038-SEVICIOS T.I.,
PA ALMACEN GENERAL,2,OPERACIONES PACKING,415,CO-ADMINISTRACION PACKING,0,173.76,173.76,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00010186,08/01/2026,TONER BROTHER TN 419BK 9K - L8900W,31326,TONER BROTHER TN 419BK 9K - L8900W,FORMATOS VARIOS,Soles,20440384049 - COMPU CENTER BUSSINES S.A.C.,0,593.22,593.22,UNIDAD,OC- 4400000560,O0108-30038-30032-SEVICIOS T.I.,O0108-GASTOS ADMINISTRATIVOS,O0108-30038-SEVICIOS T.I.,
PA ALMACEN GENERAL,1,OPERACIONES PACKING,409,CO-TI PACKING,0,85.54,85.54,ALZA PERU PACKING SAC,Parcialmente Recibida,Pendiente de Pago,F001-00010195,14/01/2026,MOUSE INALAMBRICO,46950,MOUSE INALAMBRICO,,Soles,20440384049 - COMPU CENTER BUSSINES S.A.C.,0,25.42,25.42,UNIDAD,OC- 4400000958,O0108-30038-30032-SEVICIOS T.I.,O0108-GASTOS ADMINISTRATIVOS,O0108-30038-SEVICIOS T.I.,
PA ALMACEN GENERAL,1,OPERACIONES PACKING,409,CO-TI PACKING,0,85.54,85.54,ALZA PERU PACKING SAC,Parcialmente Recibida,Pendiente de Pago,F001-00010195,14/01/2026,MOUSE INALAMBRICO,46950,MOUSE INALAMBRICO,,Soles,20440384049 - COMPU CENTER BUSSINES S.A.C.,0,25.42,25.42,UNIDAD,OC- 4400000958,O0108-30038-30032-SEVICIOS T.I.,O0108-GASTOS ADMINISTRATIVOS,O0108-30038-SEVICIOS T.I.,
PA ALMACEN GENERAL,1,OPERACIONES PACKING,417,CO-ADMINISTRACION PACKING,0,1682.5,1682.5,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00010149,15/01/2026,TONER BROTHER TN 419M 9K - L8900W,30870,TONER BROTHER TN 419M 9K - L8900W,FORMATOS VARIOS,Soles,20440384049 - COMPU CENTER BUSSINES S.A.C.,0,500,500,UNIDAD,OC- 4400000537,O0108-30038-30032-SEVICIOS T.I.,O0108-GASTOS ADMINISTRATIVOS,O0108-30038-SEVICIOS T.I.,
PA ALMACEN GENERAL,1,OPERACIONES PACKING,416,CO-ADMINISTRACION PACKING,0,1682.5,1682.5,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00010149,15/01/2026,TONER BROTHER TN 419C 9K - L8900W,30870,TONER BROTHER TN 419C 9K - L8900W,FORMATOS VARIOS,Soles,20440384049 - COMPU CENTER BUSSINES S.A.C.,0,500,500,UNIDAD,OC- 4400000537,O0108-30038-30032-SEVICIOS T.I.,O0108-GASTOS ADMINISTRATIVOS,O0108-30038-SEVICIOS T.I.,
PA ALMACEN GENERAL,1,OPERACIONES PACKING,1849,CO-ADMINISTRACION PACKING,0,1682.5,1682.5,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00010149,15/01/2026,TONER BROTHER TN 419Y 9K - L8900W,30870,TONER BROTHER TN 419Y 9K - L8900W,FORMATOS VARIOS,Soles,20440384049 - COMPU CENTER BUSSINES S.A.C.,0,500,500,UNIDAD,OC- 4400000537,O0108-30038-30032-SEVICIOS T.I.,O0108-GASTOS ADMINISTRATIVOS,O0108-30038-SEVICIOS T.I.,
PA ALMACEN GENERAL,1,OPERACIONES PACKING,415,CO-ADMINISTRACION PACKING,0,998.09,998.09,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00010149,15/01/2026,TONER BROTHER TN 419BK 9K - L8900W,30870,TONER BROTHER TN 419BK 9K - L8900W,FORMATOS VARIOS,Soles,20440384049 - COMPU CENTER BUSSINES S.A.C.,0,296.61,296.61,UNIDAD,OC- 4400000537,O0108-30038-30032-SEVICIOS T.I.,O0108-GASTOS ADMINISTRATIVOS,O0108-30038-SEVICIOS T.I.,
PA ALMACEN GENERAL,2,OPERACIONES PACKING,417,CO-ADMINISTRACION PACKING,0,3365,3365,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00010184,16/01/2026,AREA ADMIN,30906,TONER BROTHER TN 419M 9K - L8900W,FORMATOS VARIOS,Soles,20440384049 - COMPU CENTER BUSSINES S.A.C.,0,1000,1000,UNIDAD,OC- 4400000545,O0108-30038-30032-SEVICIOS T.I.,O0108-GASTOS ADMINISTRATIVOS,O0108-30038-SEVICIOS T.I.,
PA ALMACEN GENERAL,2,OPERACIONES PACKING,416,CO-ADMINISTRACION PACKING,0,3365,3365,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00010184,16/01/2026,AREA ADMIN,30906,TONER BROTHER TN 419C 9K - L8900W,FORMATOS VARIOS,Soles,20440384049 - COMPU CENTER BUSSINES S.A.C.,0,1000,1000,UNIDAD,OC- 4400000545,O0108-30038-30032-SEVICIOS T.I.,O0108-GASTOS ADMINISTRATIVOS,O0108-30038-SEVICIOS T.I.,
PA ALMACEN GENERAL,2,OPERACIONES PACKING,1849,CO-ADMINISTRACION PACKING,0,3365,3365,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00010184,16/01/2026,AREA ADMIN,30906,TONER BROTHER TN 419Y 9K - L8900W,FORMATOS VARIOS,Soles,20440384049 - COMPU CENTER BUSSINES S.A.C.,0,1000,1000,UNIDAD,OC- 4400000545,O0108-30038-30032-SEVICIOS T.I.,O0108-GASTOS ADMINISTRATIVOS,O0108-30038-SEVICIOS T.I.,
PA ALMACEN GENERAL,2,OPERACIONES PACKING,415,CO-ADMINISTRACION PACKING,0,1996.19,1996.19,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,"F001-00010149, F001-00010184",16/01/2026,AREA ADMIN,30906,TONER BROTHER TN 419BK 9K - L8900W,FORMATOS VARIOS,Soles,20440384049 - COMPU CENTER BUSSINES S.A.C.,0,593.22,593.22,UNIDAD,OC- 4400000545,O0108-30038-30032-SEVICIOS T.I.,O0108-GASTOS ADMINISTRATIVOS,O0108-30038-SEVICIOS T.I.,
PA ALMACEN GENERAL,20,OPERACIONES PACKING,14572,CO-GERENCIA PRODUCCION PACKING,0,10810,10810,ALZA PERU PACKING SAC,Pendiente de Facturar,Sin Factura,,11/05/2026,Los PDA que se van a comprar es para la implementación del sistema de trazabilidad ,132153,PDA -TERMINAL DE MANO TC15 ROBUSTO (COMPUTADOR MOVIL),FORMATOS VARIOS,US Dollar,20440384049 - COMPU CENTER BUSSINES S.A.C.,0,37294.5,37294.5,UNIDAD,OC- 4400002754,C5000-20017-20037-EQUIPOS,C5000-MAQUINARIA Y EQUIPOS,C5000-20017-EQUIPOS,
PA ALMACEN GENERAL,1,OPERACIONES PACKING,6593,CO-BIENESTAR SOCIAL PACKING,0,29.74,29.74,ALZA PERU PACKING SAC,Pendiente Recepción,Pagada Totalmente,E001-00000565,06/01/2026,BANNER IMPRESO CON HOJALILLOS DE 3M X 1M,50752,BANNER IMPRESO CON HOJALILLOS DE 3M X 1M,FORMATOS VARIOS,Soles,20608550136 - CORPORACION IMAGEN LML E.I.R.L.,0,100,100,UNIDAD,OC- 4400001495,O0110-30050-30052-PLAN MOTIVACIONAL,O0110-GESTION HUMANA,O0110-30050-BIENESTAR SOCIAL,
PA ALMACEN GENERAL,140,OPERACIONES PACKING,3476,CO-GERENCIA PRODUCCION PACKING,0,136.54,136.54,ALZA PERU PACKING SAC,Pendiente Recepción,Pagada Totalmente,E001-00000565,06/01/2026,ETIQUETA IMPRESA TROQUELADA P/COUCHET DE 300 GRS 14.5 CM,50752,ETIQUETA IMPRESA TROQUELADA P/COUCHET DE 300 GRS 14.5 CM,FORMATOS VARIOS,Soles,20608550136 - CORPORACION IMAGEN LML E.I.R.L.,0,459.2,459.2,UNIDAD,OC- 4400001495,O0106-30030-30024-MATERIALES DE EMBALAJE,O0106-COSTO DE CAMPAÑA PACKING,O0106-30030-MATERIALES DE EMBALAJE,
PA ALMACEN GENERAL,5,OPERACIONES PACKING,3138,CO-GERENCIA PRODUCCION PACKING,0,588.88,588.88,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,E001-00000575,14/01/2026,FORMATO DE BOLETA DE DESCARTE X100 CON DUPLICADO,32529,FORMATO DE BOLETA DE DESCARTE X100 CON DUPLICADO,FORMATOS VARIOS,Soles,20608550136 - CORPORACION IMAGEN LML E.I.R.L.,0,175,175,UNIDAD,OC- 4400000611,O0106-30032-30026-UTENSILIOS DE PRODUCCIÓN,O0106-COSTO DE CAMPAÑA PACKING,O0106-30032-UTENSILIOS DE PRODUCCIÓN,
PA ALMACEN GENERAL,1,OPERACIONES PACKING,6593,CO-BIENESTAR SOCIAL PACKING,0,31.67,31.67,ALZA PERU PACKING SAC,Pendiente Recepción,Pagada Totalmente,E001-00001015,29/01/2026,BANNER IMPRESO CON HOJALILLOS DE 3M X 1M,52056,BANNER IMPRESO CON HOJALILLOS DE 3M X 1M,FORMATOS VARIOS,Soles,20559570614 - CORPORACION DE DESARROLLO Y SERVICIOS S.AC.,0,105.93,105.93,UNIDAD,OC- 4400001570,O0110-30050-30052-PLAN MOTIVACIONAL,O0110-GESTION HUMANA,O0110-30050-BIENESTAR SOCIAL,
PA ALMACEN GENERAL,5,OPERACIONES PACKING,5147,CO-SSOMA PACKING,0,72.78,72.78,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,E001-00000588,02/03/2026,FORMATO DE PERMISO DE TRABAJO DE ALTO RIESGO - AUTOCPIABLE,49837,FORMATO DE PERMISO DE TRABAJO DE ALTO RIESGO - AUTOCPIABLE,FORMATOS VARIOS,Soles,20608550136 - CORPORACION IMAGEN LML E.I.R.L.,0,250,250,UNIDAD,OC- 4400001375,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,5,OPERACIONES PACKING,5148,CO-SSOMA PACKING,0,43.67,43.67,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,E001-00000588,02/03/2026,FORMATO IMPRESO ANALISIS DE TRABAJO SEGURO (ATS) - AUTOCPIABLE,49837,FORMATO IMPRESO ANALISIS DE TRABAJO SEGURO (ATS) - AUTOCPIABLE,FORMATOS VARIOS,Soles,20608550136 - CORPORACION IMAGEN LML E.I.R.L.,0,150,150,UNIDAD,OC- 4400001375,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,1,OPERACIONES PACKING,10759,CO-RECLUTAMIENTO Y SELECCIÓN PACKING,0,94.99,94.99,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,15/04/2026,MODULO DE ATENCION - PVC-80x80 - MODULO DE ATENCION PARA EMPADRONAMIENTO -TRABAJO DE CAMPO,91982,MODULO DE ATENCION - PVC-80x80,FORMATOS VARIOS,Soles,20560047267 - PERU IDEAS & MAS PUBLICIDAD S.A.C.,0,322.03,322.03,UNIDAD,OC- 4400002071,O0110-30051-30055-RECLUTAMIENTO Y SELECCION,O0110-GESTION HUMANA,O0110-30051-RECLUTAMIENTO Y SELECCION,
PA ALMACEN GENERAL,1,OPERACIONES PACKING,8082,CO-SSOMA PACKING,0,45.52,45.52,ALZA PERU PACKING SAC,Pendiente de Facturar,Sin Factura,,21/04/2026,ROLL SCREEN BANNER 2*1 M,98451,ROLL SCREEN BANNER 2*1 M,FORMATOS VARIOS,Soles,20559570614 - CORPORACION DE DESARROLLO Y SERVICIOS S.AC.,0,156.78,156.78,UNIDAD,OC- 4400002159,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,2,OPERACIONES PACKING,10458,CO-SSOMA PACKING,0,24.61,24.61,ALZA PERU PACKING SAC,Pendiente de Facturar,Sin Factura,,21/04/2026,PALETA PUBLICITARIA EN BASE DE PCV 35CM + 13 CM MANGO,98461,PALETA PUBLICITARIA EN BASE DE PCV 35CM + 13 CM MANGO,FORMATOS VARIOS,Soles,20559570614 - CORPORACION DE DESARROLLO Y SERVICIOS S.AC.,0,84.75,84.75,UNIDAD,OC- 4400002164,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,3,OPERACIONES PACKING,10758,CO-RECLUTAMIENTO Y SELECCIÓN PACKING,0,51.29,51.29,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,E001-00000083,07/05/2026,MATERIAL PARA TRABAJO EN CAMPO DE RECLUTAMINETO / EMPADRONAMIENTO DE PERSONAL PARA CAMPAÑA,128719,AFICHE A6 FULL COLOR - PAPEL COUCHE,FORMATOS VARIOS,Soles,10467876584 - KATERINE PRETEL,0,177.97,177.97,UNIDAD,OC- 4400002681,O0110-30051-30055-RECLUTAMIENTO Y SELECCION,O0110-GESTION HUMANA,O0110-30051-RECLUTAMIENTO Y SELECCION,
PA ALMACEN GENERAL,1000,OPERACIONES PACKING,14372,CO-CALIDAD PACKING,0,49.13,49.13,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,E001-00000084,11/05/2026,TRIPTICOS TAMAÑO A4 PAPEL COUCHE BRILLANTE,132150,TRIPTICOS TAMAÑO A4 PAPEL COUCHE BRILLANTE,FORMATOS VARIOS,Soles,10467876584 - KATERINE PRETEL,0,169.49,169.49,MILLAR,OC- 4400002751,O0105-30026-30021-MATERIAL DE ESCRITORIO,O0105-OTROS COSTOS,O0105-30026-MATERIAL DE ESCRITORIO,
PA ALMACEN GENERAL,1,OPERACIONES PACKING,8340,CO-GERENCIA PRODUCCION PACKING,0,24.89,24.89,ALZA PERU PACKING SAC,Pendiente Recepción,Pagada Totalmente,E001-00003328,15/01/2026,CASACA TERMICA ROJA XXL,72900,CASACA TERMICA ROJA XXL,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,87,87,UNIDAD,OC- 4400001778,O0106-30033-30027-EPPS DE SEGURIDAD,O0106-COSTO DE CAMPAÑA PACKING,O0106-30033-EPPS DE SEGURIDAD,
PA ALMACEN GENERAL,2,OPERACIONES PACKING,5419,CO-GERENCIA PRODUCCION PACKING,0,49.49,49.49,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,E001-00003378,03/03/2026,CAMISA BLANCA MANGA LOGO ALZA GROUP CORTA T - XXL,49954,CAMISA BLANCA MANGA LOGO ALZA GROUP CORTA T - XXL,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,170,170,UNIDAD,OC- 4400001385,O0014-00116-00070-OTROS GASTOS ADM,O0014-REMUNERACIONES ADMINISTRATIVAS,O0014-00116-REMUNERACIONES ADM + OTROS GASTOS,
PA ALMACEN MOCHE,1,OPERACIONES PACKING,8442,CO-SSOMA PACKING,0,3.91,3.91,ALZA PERU PACKING SAC,Pendiente de Facturar,Sin Factura,,07/04/2026,CHALECO DRILL ROJO/CINTA REFLEX T.M,81590,CHALECO DRILL ROJO/CINTA REFLEX T.M,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,13.56,13.56,UNIDAD,OC- 4400001885,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN MOCHE,1,OPERACIONES PACKING,8441,CO-SSOMA PACKING,0,3.91,3.91,ALZA PERU PACKING SAC,Pendiente de Facturar,Sin Factura,,07/04/2026,CHALECO DRILL ROJO/CINTA REFLEX T.L,81590,CHALECO DRILL ROJO/CINTA REFLEX T.L,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,13.56,13.56,UNIDAD,OC- 4400001885,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN MOCHE,1,OPERACIONES PACKING,8440,CO-SSOMA PACKING,0,11.3,11.3,ALZA PERU PACKING SAC,Pendiente de Facturar,Sin Factura,,07/04/2026,"CAMISA DENIM AZUL JEAN C/CINTA REFLEX 1"" T- S",81595,"CAMISA DENIM AZUL JEAN C/CINTA REFLEX 1"" T- S",FORMATOS VARIOS,Soles,20609643197 - 3A SAFETY S.A.C.,0,38.98,38.98,UNIDAD,OC- 4400001890,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,4,OPERACIONES PACKING,6974,CO-SSOMA PACKING,0,18.56,18.56,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,E001-00003521,07/04/2026,POLO MANGA LARGA MELANCH CON LOGO T-S,81596,POLO MANGA LARGA MELANCH CON LOGO T-S,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,64,64,UNIDAD,OC- 4400001891,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,2,OPERACIONES PACKING,8756,CO-SSOMA PACKING,0,9.28,9.28,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,E001-00003521,07/04/2026,POLO AMARILLO ALGODON M/LARGA C/REFL T-L,81596,POLO AMARILLO ALGODON M/LARGA C/REFL T-L,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,32,32,UNIDAD,OC- 4400001891,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,1,OPERACIONES PACKING,8757,CO-SSOMA PACKING,0,4.64,4.64,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,E001-00003521,07/04/2026,POLO AMARILLO ALGODON M/LARGA C/REFL T-M,81596,POLO AMARILLO ALGODON M/LARGA C/REFL T-M,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,16,16,UNIDAD,OC- 4400001891,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN MOCHE,1,OPERACIONES PACKING,516,CO-SSOMA PACKING,0,11.3,11.3,ALZA PERU PACKING SAC,Pendiente de Facturar,Sin Factura,,07/04/2026,CON EL LOGO BORDADO,83575,"CAMISA DENIM C/CINTA REFLEX 1"" T- L",FORMATOS VARIOS,Soles,20609643197 - 3A SAFETY S.A.C.,0,38.98,38.98,UNIDAD,OC- 4400001931,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN MOCHE,2,OPERACIONES PACKING,517,CO-SSOMA PACKING,0,22.61,22.61,ALZA PERU PACKING SAC,Pendiente de Facturar,Sin Factura,,07/04/2026,CON EL LOGO BORDADO,83575,"CAMISA DENIM C/CINTA REFLEX 1"" T- M",FORMATOS VARIOS,Soles,20609643197 - 3A SAFETY S.A.C.,0,77.97,77.97,UNIDAD,OC- 4400001931,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN MOCHE,1,OPERACIONES PACKING,518,CO-SSOMA PACKING,0,11.3,11.3,ALZA PERU PACKING SAC,Pendiente de Facturar,Sin Factura,,07/04/2026,CON EL LOGO BORDADO,83575,"CAMISA DENIM C/CINTA REFLEX 1"" T- XL",FORMATOS VARIOS,Soles,20609643197 - 3A SAFETY S.A.C.,0,38.98,38.98,UNIDAD,OC- 4400001931,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,5,OPERACIONES PACKING,10461,CO-SSOMA PACKING,0,29.53,29.53,ALZA PERU PACKING SAC,Pendiente de Facturar,Sin Factura,,21/04/2026,PEDIDO DE PRESUPUESTO PARA LA ACTIVIDAD DEL DIA DE LA SEGURIDAD,98451,POLO ALGODON C/NEGRO M/LARGA C/DISEÑO T. S,FORMATOS VARIOS,Soles,20559570614 - CORPORACION DE DESARROLLO Y SERVICIOS S.AC.,0,101.69,101.69,UNIDAD,OC- 4400002159,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,5,OPERACIONES PACKING,10459,CO-SSOMA PACKING,0,29.53,29.53,ALZA PERU PACKING SAC,Pendiente de Facturar,Sin Factura,,21/04/2026,PEDIDO DE PRESUPUESTO PARA LA ACTIVIDAD DEL DIA DE LA SEGURIDAD,98451,POLO ALGODON C/NEGRO M/LARGA C/DISEÑO T. L,FORMATOS VARIOS,Soles,20559570614 - CORPORACION DE DESARROLLO Y SERVICIOS S.AC.,0,101.69,101.69,UNIDAD,OC- 4400002159,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,5,OPERACIONES PACKING,10460,CO-SSOMA PACKING,0,29.53,29.53,ALZA PERU PACKING SAC,Pendiente de Facturar,Sin Factura,,21/04/2026,PEDIDO DE PRESUPUESTO PARA LA ACTIVIDAD DEL DIA DE LA SEGURIDAD,98451,POLO ALGODON C/NEGRO M/LARGA C/DISEÑO T. M,FORMATOS VARIOS,Soles,20559570614 - CORPORACION DE DESARROLLO Y SERVICIOS S.AC.,0,101.69,101.69,UNIDAD,OC- 4400002159,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,23,OPERACIONES PACKING,15691,CO-SSOMA PACKING,0,584.92,584.92,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,25/05/2026,CASACA TERMICA C/ PLOMO OSCURO TALLA M,149409,CASACA TERMICA C/ PLOMO OSCURO TALLA M,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,2001,2001,UNIDAD,OC- 4400003057,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,40,OPERACIONES PACKING,15692,CO-SSOMA PACKING,0,1017.25,1017.25,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,25/05/2026,CASACA TERMICA C/ PLOMO OSCURO TALLA L,149409,CASACA TERMICA C/ PLOMO OSCURO TALLA L,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,3480,3480,UNIDAD,OC- 4400003057,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,15,OPERACIONES PACKING,15693,CO-SSOMA PACKING,0,381.47,381.47,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,25/05/2026,CASACA TERMICA C/ PLOMO OSCURO TALLA XL,149409,CASACA TERMICA C/ PLOMO OSCURO TALLA XL,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,1305,1305,UNIDAD,OC- 4400003057,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,2,OPERACIONES PACKING,15694,CO-SSOMA PACKING,0,50.86,50.86,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,25/05/2026,CASACA TERMICA C/ PLOMO OSCURO TALLA XXL,149409,CASACA TERMICA C/ PLOMO OSCURO TALLA XXL,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,174,174,UNIDAD,OC- 4400003057,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,5,OPERACIONES PACKING,15727,CO-SSOMA PACKING,0,127.16,127.16,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,25/05/2026,CASACA TERMICA COLOR AZUL NOCHE - TALLA L,149409,CASACA TERMICA COLOR AZUL NOCHE - TALLA L,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,435,435,UNIDAD,OC- 4400003057,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,10,OPERACIONES PACKING,15726,CO-SSOMA PACKING,0,254.31,254.31,ALZA PERU PACKING SAC,Pendiente Recepción,Sin Factura,,25/05/2026,CASACA TERMICA COLOR AZUL NOCHE - TALLA M,149409,CASACA TERMICA COLOR AZUL NOCHE - TALLA M,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,870,870,UNIDAD,OC- 4400003057,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
